user_id,text,tweet_id,botornot,Dotcount,Commacount,Exclcount,Wordcount,Uppercasecount,Lowercasecount,Specialchar,Numbercount,Charcount,Uniquewords,Apicescount,Quotescount,Openpar,Closepar,Operatorcount,Hashtagcount,Dottycount,Linkcount
769931743352807424,"""RT @Kittypunk7: Die #Merkel wird wenigstens noch ausgepfiffen. Der Schulz ist so chancenlos, da pfeift schon gar keiner mehr. Lohnt nicht.""",911321514087206912,1,3,1,0,21,4,102,9,1,120,21,0,2,0,0,0,1,0,0
4184902109,"""@JorgeKoln @SPIEGELONLINE Finde es immer wieder lustig wie AfD-Anhänger wie Sie versuchen so zu tun als wären Sie n… https://t.co/5UyaduzHkg""",911504215272493056,0,1,0,0,18,19,83,13,1,117,18,0,2,0,0,4,0,0,1
716195239044784128,"""RT @KonservatoR_78: Die ewige Kanzlerin?\n\n👉🏼 #AfD 🐦\n\n#Wahlbeobachter werden! Gegen #Wahlbetrug. Gegen #Islamisierung. #AfDwaehlen! https://…""",911574217123958789,0,2,0,2,13,11,86,26,2,128,13,0,2,0,0,2,5,0,1
1132154352,"""@SWagenknecht Allen,die das Programm der LINKEN nicht gelesen haben,wünsche ich im ZWEIFELN eine Stunde der Besinnu… https://t.co/Wh0onV7WDU""",911278531514175488,0,1,2,0,16,19,85,12,2,123,16,0,2,0,0,3,0,0,1
3353811604,"""Eigentlich kann ich dich nicht leiden, aber du hast verdammt Recht https://t.co/HO5RVwkjtD""",911261500588871680,0,1,1,0,12,6,65,8,1,81,12,0,2,0,0,3,0,0,1
2999837297,"""RT @Hartes_Geld: Showdown für #Merkel in #München: Abneigung und Pfiffe ohne Ende!\nDas alles erinnert an die letzten freien Wahlen… """,911313888825761793,1,0,0,1,20,7,93,13,0,116,20,0,2,0,0,0,2,0,0
1009250894,"""RT @Hartes_Geld: Linksgurke @von_Sahringen freut sich schon darauf beim #Wahlbetrug mitmachen zu dürfen.\n#BTW17 https://t.co/4dnV89RpGV""",911575376383619076,1,2,0,0,14,13,90,17,5,125,14,0,2,0,0,3,2,0,1
717100492485173257,"""Die Berliner Kollegen von @scholzfriends haben den Social-Media-Wahlkampfsieger der letzten 4 Wochen ermittelt… https://t.co/c6NYbJkLl8""",911272854729224192,0,1,0,0,14,7,99,11,3,124,14,0,2,0,0,5,0,0,1
822014661495287808,"""@Ralf_Stegner @MartinSchulz Euch wählen? Wer will EURE JUSOS später mal im Reichstag? Nur Selbstmörder und ideologi… https://t.co/8e6dJ86m5X""",911514392771960834,0,1,0,0,17,13,88,16,5,126,17,0,2,0,0,3,0,0,1
4196188011,"""RT @louiecrit: Am Sonntag gibt es die Punisher Edition! \n\n#Schicksalswahl #AfD""",911570151673417728,1,0,0,1,11,5,54,9,0,72,11,0,2,0,0,0,2,0,0
3427951089,"""@har41637914 @jageradeheraus @BystronAfD Die müssen eben statt 19% wie bisher nur noch 12% an das Finanzamt überwei… https://t.co/HZ5uP61NEE""",911315651620409344,1,1,0,0,18,9,86,15,15,125,18,0,2,0,0,5,0,0,1
3372726856,"""RT @apabiz: Der #Antifeminismus der AfD wird noch immer zu wenig beachtet - auch in kritischen Publikationen. https://t.co/7EHGfsscF6 #noaf…""",911610447752826881,0,2,0,0,19,8,97,14,2,124,19,0,2,0,0,4,2,0,1
3053231578,"""RT @DjamboBo: Die Anfänge abzuwehren, haben wir bereits verschlafen, so langsam sollten jetzt aber die Wecker klingeln.  #AfD… """,911268832261615617,1,1,2,0,19,6,92,10,0,110,19,0,2,0,0,0,1,0,0
4346691974,"""RT @kiser_let: Die #AfD nimmt als Grundlage einer Wahlwerbung eine Fotomontage von einer antisemitischen Seite. Wundert das noch j… """,911540447247450112,0,1,0,0,19,4,92,8,0,110,19,0,2,0,0,0,1,0,0
175308503,"""Beruhigend, dass die #AfD in Mecklenburg-Vorpommern kein leichtes Spiel hat. https://t.co/yyUM5A7l70""",911524834345185280,0,2,1,0,11,7,68,11,4,92,11,0,2,0,0,4,1,0,1
846405093708763136,"""RT @Eckleben: #FDP #Kubicki fällt #Lindner in #Asylpolitik in den Rücken: FDP stimmt im Landtag #SH für #Grüne #Asylpolitik… """,911454889150205952,1,0,0,0,19,15,75,17,0,106,19,0,2,0,0,0,7,0,0
1660468525,"""RT @tagesthemen: Wahlbeteiligung entscheidet wie stark radikale Ränder werden. Aber niemand sollte GEGEN etwas stimmen sonder nur FÜ… """,911497505669615616,0,1,0,0,19,7,100,8,0,118,19,0,2,0,0,0,0,0,0
906562465214943232,"""RT @ellibisathide: lest die Kommentare musl.Typen dazu! Solche Kerle brauchen wir hier nicht!Ab nach Afghanistan!KEINEN  CENT MEHR FÜR… """,911514679826100224,1,1,0,3,19,18,85,10,0,119,19,0,2,0,0,0,0,0,0
851718149942784000,"""Eines ist sicher am 24.9.2017: Wahlurne in Deutschland, #FREIEWÄHLER und gut! Herzlichen Dank. #Peine… https://t.co/fvpz6Z3Ovm""",911499306292645888,1,4,1,1,15,15,70,17,9,114,15,0,2,0,0,3,2,0,1
894231553307537409,"""RT @Fraulein_Antje: Morgen Tag des Untergangs. Adolf Hitler wird wieder ins Parlament gewählt! 😂 #afd""",911572757799931905,1,1,0,1,15,4,70,10,0,89,15,0,2,0,0,0,1,0,0
43739915,"""RT @AfDBund: GEWINNEN MIT DER #AfD: Schicken Sie uns ein Foto ihres unterschriebenen Wahlzettels und gewinnen Sie 1000x100 EUR #BTW17 #Trau…""",911458368904159232,0,0,0,0,20,24,69,9,9,119,20,0,2,0,0,0,3,0,0
17833458,"""RT @KrahMax: #Merkel - Deutschland in seiner ganzen Pracht: Vergewaltiger waren polizeibekannt, dennoch keine Abschiebung.  https://t.co/TF…""",911511244015849472,1,2,1,0,16,7,100,15,0,126,16,0,2,0,0,4,1,0,1
3555828676,"""RT @therealdurga: Liebe Follower, bitte geht am #Sonntag #waehlen! Jede Stimme zählt! #BTW17 #noafd #waehlenGehen #WaehlenGegenRechts #bund…""",911280466287841285,0,0,1,2,17,10,95,16,2,126,17,0,2,0,0,0,7,0,0
218965191,"""@cem_oezdemir in Frankfurt-City vor 100.en Frankfurtern:Wer den Apfelwein retten will, muss Grüne wählen!,Hessen,… https://t.co/1adrk6MXkj""",911510265199546368,0,2,3,1,14,5,96,19,5,127,14,0,2,0,0,4,0,0,1
1114070942,"""RT @spdde: Klare Worte von @MartinSchulz! Geht morgen wählen und stärkt unsere Demokratie: Mit zwei Stimmen für die SPD!… """,911531681219301377,0,0,0,2,20,6,83,12,0,105,20,0,2,0,0,0,0,0,0
1391423479,"""RT @Munichfan87: Gestern zeigte eine Frau der #AFD in #münchen die Meinung! Starker Auftritt. AFDler reagierten teils weinerlich.… """,911482956971151360,0,2,0,1,19,8,89,11,2,115,19,0,2,0,0,0,2,0,0
2953119371,"""RT @Thueringen_: #Merkel #CDU \n\nFlüchtlingskrise 2015\nGutachten sieht unklare Rechtsgrundlage für #Grenzöffnung\n\nIrgendwer lügt. 😆\n https:/…""",911271301116985344,1,1,0,0,14,11,100,23,4,135,14,0,2,0,0,1,3,0,1
375531518,"""RT @osterlohmichael: Die Bundestagswahl wird eine Richtungsenscheidung für die Deutschland. #FREIEWÄHLER #anstaendigeAlternative https://t.…""",911544043431186432,1,2,0,0,13,14,100,14,0,130,13,0,2,0,0,2,2,0,1
4081337177,"""RT @APatzwahl: Komplett realitätsresistent!😂 Wie nennt sich diese Krankheit, der #KGE und ihre @Die_Gruenen anheimgefallen sind, n… """,911276545335013376,1,0,2,1,18,9,93,13,0,117,18,0,2,0,0,0,1,0,0
200024168,"""Die AFD muss die starke Oppositionspartei werden, nichts braucht dieses einst so schöne Land mehr. Deutschland darf… https://t.co/OK4q9s7nVi""",911584995604619269,0,2,1,0,18,6,102,11,3,125,18,0,2,0,0,3,0,0,1
604714709,"""RT @SWagenknecht: Rentnerin soll wegen Flaschensammeln 2000 Euro Strafe zahlen. Das Land, in dem wir gut &amp; gerne leben (CDU)?… """,911479932664127488,0,1,1,0,21,7,84,12,4,113,21,0,2,1,1,1,0,0,0
375531518,"""RT @FWHessen: #BTW17-Pause: Mitarbeiter der Landesgeschäftstelle mit Engin Eroglu &amp; Rudolf Schulz beim gemeinsamen Essen.… """,911576914820820992,1,1,0,0,16,9,85,12,2,114,16,0,2,0,0,2,1,0,0
243627088,"""@lawyerberlin @Alice_Weidel Mann kann alles wählen außer AfD das Gesindel braucht Deutschland nicht""",911501772367237125,0,0,0,0,13,3,77,7,0,89,13,0,2,0,0,0,0,0,0
19149077,"""RT @ibikus31: Lassen wir uns das nicht bieten!\n#AfD #Schicksalswahl https://t.co/5moFFm2RBY""",911299877266690049,1,1,0,1,10,10,57,13,4,85,10,0,2,0,0,3,2,0,1
1580446034,"""@neurosenthal @walli5 @gabihaessig @TrueNorthNavi @DanielNeuen @HaHamprecht @c_debus @j_lachman @RZHannover… https://t.co/XfqwHALuJ9""",911259485812994049,0,1,0,0,10,15,89,19,2,125,10,0,2,0,0,3,0,0,1
458599831,"""RT @AfDBund: GEWINNEN MIT DER #AfD: Schicken Sie uns ein Foto ihres unterschriebenen Wahlzettels und gewinnen Sie 1000x100 EUR #BTW17 #Trau…""",911595852401139712,0,0,0,0,20,24,69,9,9,119,20,0,2,0,0,0,3,0,0
3309572781,"""RT @littlewisehen: Diesen Wahnsinn wählt man nicht mal als „Protest“. #AfD https://t.co/R9HTozmnKm""",911268116457541637,0,2,0,0,12,9,64,14,1,89,12,0,2,0,0,3,1,0,1
4026014885,"""Hmmm..., 14 Tage Wiederufsrecht wär doch mal was... :-) https://t.co/uihJbUUUzU""",911571563396386817,0,7,1,0,10,6,45,18,2,72,10,0,2,0,1,4,0,2,1
375862615,"""RT @DIELINKELeipzig: Nicht nur am Infostand in guter Nachbarschaft: #Linke &amp; #Grüne bei Erststimme united - #CDUMandatabnehmen durch Ers… """,911334082218545153,1,0,0,0,20,17,91,13,0,125,20,0,2,0,0,2,3,0,0
836338243364876290,"""RT @majuja28121: Seehofer ist nicht mehr wählbar .... viel versprochen .... und nix umgesetzt gegen Merkel !! Traurig !!! https://t.co/kMF1…""",911272435898617856,1,9,0,5,19,4,87,20,6,119,19,0,2,0,0,3,0,1,1
4916095419,"""RT @RAinDiercks: 1. Werte #AfD-Anhänger, habe mir Euer schönes Wahlprogramm für Euch mal angesehen. Hier die Kurzzusammenfassung #btw17 #bt…""",911557835133157378,0,2,1,0,19,8,95,15,3,124,19,0,2,0,0,1,3,0,0
993247062,"""RT @hessenbursche: Super Werbung für die #AfD #heuteshow #AfDwaehlen #HolDirDeinLandZurueck https://t.co/1zr99eO7rz""",911330038167072775,1,1,0,0,11,12,76,14,4,107,11,0,2,0,0,3,4,0,1
58924791,"""RT @Mundaufmachen: +++WICHTIG+++ Was denkt ihr? Ohne eine starke #AfD im #Bundestag - ab wann werden Frauen in 🇩🇪 endgültig nirgendwo mehr…""",911366978128039937,1,0,0,0,22,13,87,18,0,120,22,0,2,0,0,7,2,0,0
183977143,"""RT @MichaelB2861: @MarkusHederer @tomthaler2 @RolandBauer11 @SZ In Wuppertal ist gerade ein Gegendemonstrant von einem #AfDler zusamm… """,911538957619531776,0,0,0,0,17,12,89,10,7,121,17,0,2,0,0,0,1,0,0
3095224204,"""RT @NoEpicLoot: Die Sache mit Meister Yoda im Schulbuch würde ich der AfD und ihrem Bildungsprogramm auch zutrauen. lol. #BTW17\nhttps://t.c…""",911562792611860480,0,3,0,0,20,9,93,14,2,124,20,0,2,0,0,2,1,0,1
307403926,"""RT @Wahlleiter_Bund: Erinnerung: Vergessen Sie am Sonntag nicht Ihren Personalausweis! #btw17 #DEwählt https://t.co/bGi1Ksx1tP""",911556523914129408,0,1,0,1,13,9,83,15,4,116,13,0,2,0,0,3,2,0,1
1336694940,"""RT @vronixi: Herrlicher Bericht über #AfD.\nAus dem unvoreingenommenen Ausland.\n\U0001f923\U0001f923\nDie verteufelten Unzufriedenen https://t.co/uucQtaqqwf vi…""",911307536321716226,1,3,0,0,13,9,106,19,14,151,13,0,2,0,0,3,1,0,1
1022199829,"""@JABVDuesseldorf @_juliaschramm @Ralf_Stegner @sigmargabriel @cem_oezdemir Verdammt, besteht das Volk immer noch aus nur 13%? Doof... 😄""",911472307708792833,0,3,1,0,16,7,93,17,2,122,16,0,2,0,0,1,0,1,0
804402265356374016,"""RT @NiedermeierM: Endspurt für und mit @thomasgebhart in #Steinweiler und #Kandel .Morgen auf jeden Fall Wählen gehen! \n#connect17… """,911543899071696896,1,1,0,1,18,7,90,14,2,114,18,0,2,0,0,0,3,0,0
3380845937,"""#Gruene Abgeordnete Stefanie von Berg findet es gut, wenn Deutsche in Deutschland bald in der Minderheit sind. Waru… https://t.co/vycdNjrIHm""",911543466366251008,1,2,1,0,18,4,100,11,0,122,18,0,2,0,0,3,1,0,1
91565117,"""Heute schön die AfD ärgern ^^ https://t.co/7FMcfAKd79""",911463611356368896,0,1,0,0,7,6,30,11,3,49,7,0,2,0,0,3,0,0,1
891172681277734912,"""RT @lietzkow: Mit Pfeifen und mit Brüllen wird man die Zukunft mit Sicherheit nicht gestalten, sagt #Merkel in #Muenchen. So ist es!👍 @CD…""",911473379441627136,1,1,1,1,22,6,91,13,0,115,22,0,2,0,0,0,2,0,0
60873294,"""RT @handelsblatt: Was wäre wenn...? Im Handelsblatt Special zur #BTW finden Sie auch einen Koalitionsrechner! ➕➖✖➗📏 #BTW17\n➡… """,911516415739465728,0,3,0,1,18,8,77,20,2,112,18,0,2,0,0,0,2,1,0
868458200030490624,"""RT @Hartes_Geld: Linksgurke @von_Sahringen freut sich schon darauf beim #Wahlbetrug mitmachen zu dürfen.\n#BTW17 https://t.co/4dnV89RpGV""",911562731437875200,1,2,0,0,14,13,90,17,5,125,14,0,2,0,0,3,2,0,1
2465907259,"""RT @zwo_gstreckt: @CDU @CSU Diesmal gehen beide Stimmen an die #AfD.\n...von Familie, Freunden und großen Teilen der Firma. https://t.co/vOH…""",911342660132143110,1,6,1,0,19,12,86,22,0,125,19,0,2,0,0,3,1,1,1
2635598825,"""RT @Die__Vernunft: Positionen der #AfD zum Thema #InnereSicherheit| Ihre Stimme AfD \n\n#BTW #BTW2017 #BTW17 https://t.co/HY4veY23Wo""",911539869331152896,1,1,0,0,15,22,65,19,9,120,15,0,2,0,0,3,5,0,1
2985512195,"""RT @AfD_Stormarn: Wahltag ist Zahltag! Macht den Stimmzettel zum Denkzettel! #btw17 #Stormarn #AfD  #TrauDichDeutschland… """,911304471849861120,1,0,0,2,15,11,79,12,2,109,15,0,2,0,0,0,4,0,0
1353176904,"""RT @lawyerberlin: Am 22.12.99 löste #Merkel durch den #FAZ- Beitrag das Fallbeil gegen Kohl und wurde selbst Chef. Wer macht das jetzt? Mut…""",911590363198054400,1,3,0,0,22,6,86,13,6,117,22,0,2,0,0,1,2,0,0
156987182,"""RT @ewolff: Die AfD wird nicht aus rationalen Gründen gewählt. https://t.co/UA9GiGOVkg""",911487143129812992,0,2,0,0,11,9,55,12,1,78,11,0,2,0,0,3,0,0,1
3115636453,"""Bundeskanzlerin #Merkel: Setzen Sie sich für legale&amp;sichere Zugangswege ein, um 28 Millionen Kinder auf der Flucht zu schützen. @RegSprecher""",911321700188524544,0,1,1,0,19,4,107,11,2,128,19,0,2,0,0,1,1,0,0
851453408481554435,"""Eines ist sicher am 24.9.2017: Wahlurne in Deutschland, #FREIEWÄHLER und gut! Herzlichen Dank. #Leer… https://t.co/LLxLW8L1WZ""",911385822418673665,1,4,1,1,15,20,64,17,9,113,15,0,2,0,0,3,2,0,1
45043067,"""okay, ehrlich, diese #BTW17 macht mich anxious as fuck. Wehe ihr geht morgen nicht wählen. 😐""",911526861196468225,0,2,2,0,16,3,65,9,2,79,16,0,2,0,0,0,1,0,0
756754128009883648,"""RT @lawyerberlin: Wenn die #AfD Spitzenkandidatin .@Alice_Weidel sagt, 2/3 der Zuwanderer hätten keine Schulausbildung, dann sind das… """,911484724727746561,1,1,2,0,18,6,96,13,2,120,18,0,2,0,0,1,1,0,0
2182960683,"""Nein der Staatssender des #ZK  der @CDU schweigt. https://t.co/sPyDvkslK6""",911593628388163584,1,2,0,0,8,9,42,10,1,63,8,0,2,0,0,3,1,0,1
801138853130203137,"""Am 24.9 wird mit @Alice_Weidel Anime zur Realität! #AfD #TrauDichDeutschland #BTW17 #BTW17Countdown https://t.co/ySeOoPay9b""",911274715515441152,0,2,0,1,13,18,70,16,8,113,13,0,2,0,0,3,4,0,1
48349688,"""@MelAmann @Alice_Weidel Sehr peinliche Auftritt, Frau Amann.""",911472424708952064,0,1,1,0,7,4,41,7,0,56,7,0,2,0,0,0,0,0,0
904312224638013440,"""RT @AfD: Dr. @Alice_Weidel, unsere Spitzenkandidatin zur #Btw17, bringt es auf den Punkt:\n»Deutschland zuerst!«… """,911579446154600448,1,1,2,1,15,8,73,16,2,102,15,0,2,0,0,0,1,0,0
1707629210,"""... schönes Gespräch zum Für und Wider des Nicht-/Wählens:\nhttps://t.co/RV7qbAxiu9\n#BTW17 #nuovisotv #Wahl2017 #kreuzchenmachen #wählen""",911608961769639936,0,4,0,0,13,8,87,25,8,127,13,0,2,0,0,5,5,1,1
865491852052447232,"""@PBahners Die #AfD ist so viel #Nazi, wie die #SPD #Stalin, #Mao oder Beria ist.\nDen Unterschied zwischen Ouvertüre… https://t.co/WIPOxbn2sU""",911306409383534598,1,2,2,0,19,16,86,19,1,125,19,0,2,0,0,3,5,0,1
21384271,"""RT @tagesspiegel: Diese Themen haben den #Bundestag in den vergangenen vier Jahren am meisten beschäftigt. #btw17 #Bundestagswahl2017 https…""",911475905209528321,0,1,0,0,17,4,100,10,6,122,17,0,2,0,0,0,3,0,1
2523553376,"""RT @waehlen: Für was steht die @Piratenpartei, wofür stehen ihre Kandidaten? Hier eine Übersicht: https://t.co/KznpCdqT2g #BTW17 https://t.…""",911618119831048192,0,2,1,0,17,9,91,22,3,126,17,0,2,0,0,5,1,0,2
798165690138116097,"""RT @RAinDiercks: 1. Werte #AfD-Anhänger, habe mir Euer schönes Wahlprogramm für Euch mal angesehen. Hier die Kurzzusammenfassung #btw17 #bt…""",911510578182713344,0,2,1,0,19,8,95,15,3,124,19,0,2,0,0,1,3,0,0
885317073630621696,"""@Goethes_Faust_ @PoggenburgAndre dies ist nicht euer land\nund ihr seid nicht das volk\nihr schändet deutsche kultur… https://t.co/ux3GH04lKV""",911315128011968512,1,1,0,0,15,8,98,15,3,123,15,0,2,0,0,3,0,0,1
851718149942784000,"""Zufrieden mieten, ohne Sorgen.\n#FREIEWÄHLER eben\nDie #anstaendigeAlternative\nhttps://t.co/Ev7jlasrNk\n#btw17 #ltwnds https://t.co/mo3hqYvWjK""",911331279873986560,1,3,1,0,8,19,92,23,4,138,8,0,2,0,0,6,4,0,2
1707629210,"""... schönes Gespräch zum Für und Wider des Nicht-/Wählens:\nhttps://t.co/RV7qbAxiu9\n#BTW17 #nuovisotv #Wahl2017 #kreuzchenmachen #wählen""",911608961769639936,0,4,0,0,13,8,87,25,8,127,13,0,2,0,0,5,5,1,1
2719570414,"""RT @IT_Zora: Für @BVB Fans evtl. eine Wahlhilfe zur #BTW17 aus dem @schwatzgelbde Forum https://t.co/fpaRvDAMMc""",911547335838224386,0,2,0,0,15,16,63,15,2,99,15,0,2,0,0,3,1,0,1
849386342232588288,"""RT @BWassertisch: Berliner Netzwerk @StopTTIPBerlin fordert: Nein zur Ratifizierung des #CETA-Vertrags! Wählbar sind nur demokrat.… """,911283400790675457,0,1,0,1,16,15,88,12,0,119,16,0,2,0,0,1,1,0,0
358665130,"""Ein Thread über das Wahlprogramm der #AfD-Nazis https://t.co/kyo50KlbAu""",911301870504890368,1,1,0,0,8,6,47,10,2,66,8,0,2,0,0,4,1,0,1
578425214,"""RT @Alice_Weidel: Bitte anschauen:\nÜber angebliche syrische Putzfrauen und versagende Leitmedien!\n#TrauDichDeutschland: #AfD\nhttps://t.co/Y…""",911292315226054656,1,1,0,1,11,11,102,20,0,135,11,0,2,0,0,3,2,0,1
264145971,"""RT @wegeheld: Telefonieren beim Radfahren bald 55€, Falschparken weiter 15€. #fail @Die_Gruenen @spdde @CDU @FahrradClub @VCDeV  https://t.…""",911568336928100352,0,2,1,0,17,13,85,20,4,125,17,0,2,0,0,2,1,0,1
857645243876999168,"""#Endspurt #BTW17 und jeden informieren: Keine Stimme mehr für die Verbotspartei auch keine Zweitstimme aus Mitleid… https://t.co/CLFE3VVnSe""",911561851573559297,1,1,0,0,17,11,95,12,3,125,17,0,2,0,0,3,2,0,1
2592961034,"""RT @EuropeElects: Germany, Forsa poll:\n\nCDU/CSU-EPP: 36%\nSPD-S&amp;D: 22% ↓\nAfD-ENF: 11% ↑ \nFDP-ALDE: 9.5% ↑\nLINKE-LEFT: 9.5% ↓\nGRÜNE-G/EFA: 7%…""",911265305850204161,0,2,1,0,15,48,35,41,9,134,15,0,2,0,0,14,0,0,0
902573883429183488,"""RT @VeraBerg1981: Ich wähle Sicherheit für meine Kinder! Ich wähle #AfD und werde #Wahlbeobachter! https://t.co/e3XzpUPfkD""",911540783400013824,0,1,0,2,13,11,70,15,5,102,13,0,2,0,0,3,2,0,1
851470576938090497,"""Mensch = Individuum nicht Schafsherde.\n#FREIEWÄHLER eben\nDie #anstaendigeAlternative\nhttps://t.co/WsqyJ2KK51\n#btw17… https://t.co/NM80R73MTE""",911559261343375361,1,3,0,0,8,24,82,23,9,139,8,0,2,0,0,7,3,0,2
2964402359,"""RT @Krakan_G: Hinweis an #AfD Wähler: gute Zahlen, wie 13%, werden gerne kurz vor der Wahl verbreitet, damit einige denken die wählen scho…""",911366159336923136,1,0,3,0,23,6,95,14,2,119,23,0,2,0,0,1,1,0,0
1539607267,"""RT @lawyerberlin: Wir müssen das Blatt morgen wenden, bevor unser Land endgültig verschwindet! #AfD #TrauDichDeutschand… """,911515220769742848,1,0,1,1,16,7,89,11,0,108,16,0,2,0,0,0,2,0,0
2958375208,"""RT @ShakRiet: Ich werde eine vierte Kanzlerschaft von #Merkel nicht akzeptieren.🙅🏼\u200d♂️ https://t.co/uKSi1D05GP""",911334833334386688,1,2,0,0,12,10,71,16,6,105,12,0,2,0,0,3,1,0,1
309712179,"""RT @sabine_mueller1: PS. Und am Sonntag schön #waehlenGehen, ja? #btw #BTW2017 #btw17 https://t.co/RhiWCvXztR""",911531039499128832,1,2,1,0,13,12,60,18,7,99,13,0,2,0,0,3,4,0,1
290726218,"""RT @AfD: Nur noch 2 Tage bis zur Wahl! Deine Stimme zählt! RETWEETE, wenn Du bei der #Btw17 die #AfD wählst!… """,911320592804179968,1,0,1,3,22,14,56,13,3,91,22,0,2,0,0,0,2,0,0
15739192,"""RT @Mama_arbeitet: Wie kann es sein, dass Spitzenpolitiker nicht wissen, dass Alleinerziehende zu arm sind, um Eigentum zu kaufen!? @fdp #p…""",911306181137846275,0,0,3,1,19,3,96,13,0,116,19,0,2,0,0,0,1,0,0
150252521,"""@focusonline Gegen Stasi 3.0 #AfD""",911510748081291264,0,1,0,0,5,2,20,5,2,31,5,0,2,0,0,0,1,0,0
717955884,"""Die Wahlchancen von @MartinSchulz, abgeleitet aus Wetten bei @PredictIt. Da tut sich seit Tagen nichts mehr. Fast s… https://t.co/BJDWUvoSLc""",911532263187378177,0,3,1,0,19,12,94,13,0,124,19,0,2,0,0,3,0,0,1
871275371177664512,"""RT @AndreH_W: Hetze der #heuteshow bestätigt mich nochmals in meiner Wahlentscheidung. Beide Stimmen AfD! Gegen das arrogante Polit-Medien-…""",911497934356860928,1,1,0,1,18,7,100,12,0,125,18,0,2,0,0,2,1,0,0
473776138,"""RT @fdp: Private Altersvorsorge soll Solidaritätssystem nicht ersetzen, sondern für junge Generation ergänzend sein, @c_lindner #Schlussrun…""",911309915104432131,0,0,2,0,16,3,110,13,0,127,16,0,2,0,0,0,1,0,0
904044880195936256,"""RT @bfrielingbailey: #BTW17\nPsychiater ZDF: Die jungen Menschen (Migranten) die rüberkommen, da kommt ein irres Gewaltpotential.Da is… """,911510597178740737,1,1,1,0,17,10,94,13,2,122,17,0,2,1,1,0,1,0,0
44446489,"""#BTW2017: Diese #Partei(en) wähle ich NICHT, weil rechter #Extremismus am Ende IMMER allen schadet #AfD #NPD #REP #DieRechte #Bundestagswahl""",911572159499313152,0,0,1,0,19,24,78,15,4,124,19,0,2,1,1,0,8,0,0
564508193,"""RT @DejanFreiburg: Kann es sein, dass heute zwischen 16:24Uhr und 16:25Uhr keine aktuelle Umfrage bezüglich der #BTW17 veröffentlicht wurde…""",911272942809608192,0,0,1,0,19,9,94,11,10,124,19,0,2,0,0,0,1,0,0
68143182,"""RT @Kids_CoKG: Panik!\nMorgen ist schon Bundestagswahl und ich habe noch nicht gelernt. Wie früher vor so ner Geschichts-LK.\n\n#BTW2017 #BTW17""",911478453928693761,0,2,0,1,19,15,88,15,6,127,19,0,2,0,0,1,2,0,0
907936387638407168,"""@MartinSchulz : ich freue mich auf dieses dumme Gesicht mit der großen roten Knollenmase am Sonntag 18.00  https://t.co/NqMshDmZgP""",911325326583767041,1,2,0,0,18,7,90,11,4,114,18,0,2,0,0,3,0,0,1
1240682618,"""Bitte beide  Stimmen  für die Alternative für \U0001f5a4❤️💛 #AfD \nAm Sonntag #AfD wählen https://t.co/iNZRxmviqo""",911268840318922752,1,1,0,0,12,8,63,15,6,93,12,0,2,0,0,3,2,0,1
851453408481554435,"""Eines ist sicher am 24.9.2017: Wahlurne in Deutschland, #FREIEWÄHLER und gut! Herzlichen Dank. #Hildesheim… https://t.co/E4CeCfLg3N""",911469810877427712,1,4,1,1,15,18,72,17,9,119,15,0,2,0,0,3,2,0,1
19336092,"""Jetzt gilts. #btw17\n#100JahreBoell https://t.co/VBuoZuIpbV""",911364665602641920,0,2,0,0,4,8,34,11,5,58,4,0,2,0,0,3,2,0,1
604713555,"""Und die Systemmedien mit Unwahrheiten und Vertuschungen #afd #ZDF #daserste https://t.co/A66IOXBbwz""",911320906324221953,1,1,0,0,11,9,67,10,2,91,11,0,2,0,0,3,3,0,1
515965411,"""RT @Joerg_Meuthen: 🇩🇪 ist vollkommen verrückt geworden!\nFreuen wir uns also auf den #Familiennachzug 2018. \n#TrauDichDeutschland… """,911620573956108288,0,1,0,1,16,9,92,15,4,119,16,0,2,0,0,0,2,0,0
901353712379211777,"""RT @Uwe_Junge_MdL: Aus gutem Grund! https://t.co/6OO60Carco""",911587061077037056,0,1,0,1,6,9,30,12,3,56,6,0,2,0,0,3,0,0,1
3424344671,"""Da ist sonst keiner der so ein Werkzeug handhaben könnte. Die können nur Speichel lecken. https://t.co/9FBKtGlytJ""",911300130925694976,1,3,0,0,16,6,81,11,1,100,16,0,2,0,0,3,0,0,1
302026558,"""Schon einen Tag vor der Wahl ist die zukünftige Ressortverteilung der nächsten Bundesregierung durchgesickert.… https://t.co/4CrIl810l0""",911544788649955329,0,2,0,0,14,3,99,11,5,120,14,0,2,0,0,3,0,0,1
328531923,"""#Bundestagswahl #CDU #SPD #FDP #Grüne #AFD #Linke #Piraten 😂😂 Entspannen Video schauen 10.000 zum Teilen 🔴… https://t.co/6RKZ7MrDYH""",911311782563733505,1,2,0,0,17,23,64,21,7,117,17,0,2,0,0,3,8,0,1
2892044031,"""RT @littlewisehen: Diesen Wahnsinn wählt man nicht mal als „Protest“. #AfD https://t.co/R9HTozmnKm""",911300570979368962,0,2,0,0,12,9,64,14,1,89,12,0,2,0,0,3,1,0,1
851709802363461632,"""RT @FWniPeine: Neinsager oder guter Menschenverstand?\n#FREIEWÄHLER eben\nDie #anstaendigeAlternative\nhttps://t.co/ctz96H8k7L\n#btw17… """,911306069489659904,1,1,0,0,9,20,84,19,6,130,9,0,2,0,0,3,3,0,1
